series_index,article_folder,title,cnts_id,source_folder,page_file,hash_status,expected_sha256,actual_sha256,expected_bytes,actual_bytes,expected_pixels,actual_pixels,unit_ids,unit_count_for_page,layout_visual_status,warning
63,63_法門_1920-09,오로지 法門에 依信하라,CNTS-00048037962,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037962,page_005.jpg,ok,487ff199dc0ec1528a806f2ad4a455627439228a1c61fca38a1a94f5dfaa1ea3,487ff199dc0ec1528a806f2ad4a455627439228a1c61fca38a1a94f5dfaa1ea3,192450,192450,1500x2405,1500x2405,unit_5_p5,1,pending_visual_review,
63,63_法門_1920-09,오로지 法門에 依信하라,CNTS-00048037962,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037962,page_006.jpg,ok,8fa186f69c3ec727d770be76972daf88f9981b69bda5a311665412f987e46c42,8fa186f69c3ec727d770be76972daf88f9981b69bda5a311665412f987e46c42,193736,193736,1500x2414,1500x2414,unit_6_p6,1,pending_visual_review,
63,63_法門_1920-09,오로지 法門에 依信하라,CNTS-00048037962,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037962,page_007.jpg,ok,e56ca099eef6646a48712b94d94d5244864a9ef360c1473a5eb2d15f331b6ef5,e56ca099eef6646a48712b94d94d5244864a9ef360c1473a5eb2d15f331b6ef5,210311,210311,1500x2381,1500x2381,unit_7_p7,1,pending_visual_review,
63,63_法門_1920-09,오로지 法門에 依信하라,CNTS-00048037962,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037962,page_008.jpg,ok,f1472d946bc7f497777032cd78d8af1b9c88e5e31cf27b5bf05eb2ecd8e6a676,f1472d946bc7f497777032cd78d8af1b9c88e5e31cf27b5bf05eb2ecd8e6a676,191264,191264,1500x2432,1500x2432,unit_8_p8,1,pending_visual_review,
64,64_布德_1920-10,布德天下는 活誠에 在하니라,CNTS-00048037974,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037974,page_001.jpg,ok,97664c999fcf9a947e36f31e42a5d1b905ff260ae31896a8bc75db7713870b4a,97664c999fcf9a947e36f31e42a5d1b905ff260ae31896a8bc75db7713870b4a,193998,193998,1500x2487,1500x2487,unit_1_p1,1,pending_visual_review,
64,64_布德_1920-10,布德天下는 活誠에 在하니라,CNTS-00048037974,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037974,page_002.jpg,ok,aef411395685230a76c3d928c47b396845591d96e7e47b9fce91ab219c2e56f9,aef411395685230a76c3d928c47b396845591d96e7e47b9fce91ab219c2e56f9,209678,209678,1500x2416,1500x2416,unit_2_p2,1,pending_visual_review,
64,64_布德_1920-10,布德天下는 活誠에 在하니라,CNTS-00048037974,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037974,page_003.jpg,ok,e26eef03a372d49eacdf4bdc4a0dbe51ed0e6d3d077742575c7466a11c1927b3,e26eef03a372d49eacdf4bdc4a0dbe51ed0e6d3d077742575c7466a11c1927b3,218761,218761,1500x2469,1500x2469,unit_3_p3,1,pending_visual_review,
64,64_布德_1920-10,布德天下는 活誠에 在하니라,CNTS-00048037974,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037974,page_004.jpg,ok,a73ce48e69146493d99f058d7f1f2a0bcca84a1154aa00d3fd84302c64b8d93b,a73ce48e69146493d99f058d7f1f2a0bcca84a1154aa00d3fd84302c64b8d93b,213930,213930,1500x2416,1500x2416,unit_4_p4,1,pending_visual_review,
64,64_布德_1920-10,布德天下는 活誠에 在하니라,CNTS-00048037974,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037974,page_005.jpg,ok,072026e12f54f69742164882432244ef09393b8c89d85bebd6189dafc4ad9f5b,072026e12f54f69742164882432244ef09393b8c89d85bebd6189dafc4ad9f5b,215966,215966,1500x2497,1500x2497,unit_5_p5,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_001.jpg,ok,1cd57f37fee0b3389dec2d6183d9d71235d4d84fe122393f475e7d7db567cf7e,1cd57f37fee0b3389dec2d6183d9d71235d4d84fe122393f475e7d7db567cf7e,215822,215822,1500x2467,1500x2467,unit_1_p1,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_002.jpg,ok,a3b9c4db8c35f96eaf664772e1ebbbe03fce2929b4a79b155aed7887557ddf4d,a3b9c4db8c35f96eaf664772e1ebbbe03fce2929b4a79b155aed7887557ddf4d,216864,216864,1500x2454,1500x2454,unit_2_p2,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_003.jpg,ok,7f201bec39a92072a5888d8adede8f629799777a1b614033ea57e5834794ab5e,7f201bec39a92072a5888d8adede8f629799777a1b614033ea57e5834794ab5e,230372,230372,1500x2418,1500x2418,unit_3_p3,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_004.jpg,ok,a402269abb88cb07b7808cb79f0815198a78b742fd0d54a2ac1a61530ae188b7,a402269abb88cb07b7808cb79f0815198a78b742fd0d54a2ac1a61530ae188b7,221113,221113,1500x2463,1500x2463,unit_4_p4,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_005.jpg,ok,e189554169eca5a927a0f7e15843c153533ee6600a68e472075627bca910df00,e189554169eca5a927a0f7e15843c153533ee6600a68e472075627bca910df00,231843,231843,1500x2416,1500x2416,unit_5_p5,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_006.jpg,ok,34d9d36e9137b96b47bac8c098ff0f63c32ed96f163b2d716db24b8a65c42537,34d9d36e9137b96b47bac8c098ff0f63c32ed96f163b2d716db24b8a65c42537,227276,227276,1500x2482,1500x2482,unit_6_p6,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_007.jpg,ok,95fbd47d0bd8537cf2c80459795cacb6c4b82c74086e3778aec8855f2a088bd2,95fbd47d0bd8537cf2c80459795cacb6c4b82c74086e3778aec8855f2a088bd2,225359,225359,1500x2459,1500x2459,unit_7_p7,1,pending_visual_review,
65,65_拘束_1920-11,拘束의 宗敎로부터 自由의 宗敎,CNTS-00048079183,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079183,page_008.jpg,ok,5d19152864c6a34c0a885efa407685ab7a9b4e2f9846d327658c9c8fc0273e84,5d19152864c6a34c0a885efa407685ab7a9b4e2f9846d327658c9c8fc0273e84,179328,179328,1500x2468,1500x2468,unit_8_p8,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_001.jpg,ok,9d1d6b0d59604065e139b7948720168f79c06770e018957c6b8e2eb6201ab439,9d1d6b0d59604065e139b7948720168f79c06770e018957c6b8e2eb6201ab439,239394,239394,1500x2702,1500x2702,unit_1_p1,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_002.jpg,ok,b48a7b68a87c2e9de9234e69091339ed45965fc5f4b975f7fcb9c64bfe4d8be8,b48a7b68a87c2e9de9234e69091339ed45965fc5f4b975f7fcb9c64bfe4d8be8,229564,229564,1500x2590,1500x2590,unit_2_p2,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_003.jpg,ok,140394d47913d0c407968958c690309d8a154b4f6110a96ecd9c99a5e8b969aa,140394d47913d0c407968958c690309d8a154b4f6110a96ecd9c99a5e8b969aa,249951,249951,1500x2578,1500x2578,unit_3_p3,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_004.jpg,ok,c1ea5eda70f87244e24a35d87565a2c477381eea51d224346071b645f8523441,c1ea5eda70f87244e24a35d87565a2c477381eea51d224346071b645f8523441,245169,245169,1500x2544,1500x2544,unit_4_p4,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_005.jpg,ok,e73aafdb1017104f08b9bd470036779f585147602e4bf79f21256808bcf589e0,e73aafdb1017104f08b9bd470036779f585147602e4bf79f21256808bcf589e0,250338,250338,1500x2545,1500x2545,unit_5_p5,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_006.jpg,ok,085095e866911253b25dbef9cd33bad9750a453c99a2feb6fde70f090e1186a1,085095e866911253b25dbef9cd33bad9750a453c99a2feb6fde70f090e1186a1,215220,215220,1500x2510,1500x2510,unit_6_p6,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_007.jpg,ok,a795ed4cc5f02cc02308e6d589f41e0e1b2a9a4203d0f01cb6243771ea701819,a795ed4cc5f02cc02308e6d589f41e0e1b2a9a4203d0f01cb6243771ea701819,213370,213370,1500x2553,1500x2553,unit_7_p7,1,pending_visual_review,
66,66_布德_1921-02,布德天下,CNTS-00048065445,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065445,page_008.jpg,ok,215f7c0a8b233534502475cd7c9edaf973bc7f4254d071ee09ba21b9abca1dbe,215f7c0a8b233534502475cd7c9edaf973bc7f4254d071ee09ba21b9abca1dbe,192340,192340,1500x2605,1500x2605,unit_8_p8,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_001.jpg,ok,1f975553ee6be1d12bbca1f18b7673731545290be17884d285bfc33befcee6a4,1f975553ee6be1d12bbca1f18b7673731545290be17884d285bfc33befcee6a4,194056,194056,1500x2497,1500x2497,unit_1_p1,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_002.jpg,ok,6ce366d47aaba91c0181cfa6d576fdfbebbf0fa0cd814b65f517657a2e14a759,6ce366d47aaba91c0181cfa6d576fdfbebbf0fa0cd814b65f517657a2e14a759,212911,212911,1500x2513,1500x2513,unit_2_p2,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_003.jpg,ok,0ddb2449ac6c84cb8c4309735ef7e13d1d8596f1da14305fba01788926f5ff41,0ddb2449ac6c84cb8c4309735ef7e13d1d8596f1da14305fba01788926f5ff41,218398,218398,1500x2521,1500x2521,unit_3_p3,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_004.jpg,ok,e60fdad2d95e0ecf457fada0888bc190ad1e657506bcba98aac8e5d472670ddf,e60fdad2d95e0ecf457fada0888bc190ad1e657506bcba98aac8e5d472670ddf,230246,230246,1500x2489,1500x2489,unit_4_p4,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_005.jpg,ok,8a83408d124c6ad2d65c554e0dabd8b87628fe8616867e291ded9e7cfe490b8e,8a83408d124c6ad2d65c554e0dabd8b87628fe8616867e291ded9e7cfe490b8e,221179,221179,1500x2497,1500x2497,unit_5_p5,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_006.jpg,ok,a083f2a185417297a711d8e1ce41847d167e75fd56b3ca6bcd76c8f3d16d7a5e,a083f2a185417297a711d8e1ce41847d167e75fd56b3ca6bcd76c8f3d16d7a5e,193915,193915,1500x2489,1500x2489,unit_6_p6,1,pending_visual_review,
67,67_同歸_1921-03,同歸一體,CNTS-00048079209,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079209,page_007.jpg,ok,1f91ba418b781817052234e82f2975ecbb0e6e87428d9b06aca5f8f8a873ce9c,1f91ba418b781817052234e82f2975ecbb0e6e87428d9b06aca5f8f8a873ce9c,173382,173382,1500x2493,1500x2493,unit_7_p7,1,pending_visual_review,
68,68_性無_1921-06,사람性의 無窮을 論하노라(續),CNTS-00048079229,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079229,page_001.jpg,ok,99bbc27c04bd135f3240f1d4a73113bbe8f43b31774b3d476f2d90ab2c5b56d3,99bbc27c04bd135f3240f1d4a73113bbe8f43b31774b3d476f2d90ab2c5b56d3,229570,229570,1500x2524,1500x2524,unit_1_p1,1,pending_visual_review,
68,68_性無_1921-06,사람性의 無窮을 論하노라(續),CNTS-00048079229,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079229,page_002.jpg,ok,df425d534f228f2d082ecdd072d68a64574cb11599d29202ee83939a2c5d3c92,df425d534f228f2d082ecdd072d68a64574cb11599d29202ee83939a2c5d3c92,256951,256951,1500x2524,1500x2524,unit_2_p2,1,pending_visual_review,
68,68_性無_1921-06,사람性의 無窮을 論하노라(續),CNTS-00048079229,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079229,page_003.jpg,ok,8292cf5a28f8ba37aa485f2e6553e12bfa331ed4b928098a0452746ff0a2a19f,8292cf5a28f8ba37aa485f2e6553e12bfa331ed4b928098a0452746ff0a2a19f,236401,236401,1500x2516,1500x2516,unit_3_p3,1,pending_visual_review,
68,68_性無_1921-06,사람性의 無窮을 論하노라(續),CNTS-00048079229,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079229,page_004.jpg,ok,40f491c705b56a234b7baf6b1e346e590eae21638f3f3504abf410f349a7e137,40f491c705b56a234b7baf6b1e346e590eae21638f3f3504abf410f349a7e137,226033,226033,1500x2503,1500x2503,unit_4_p4,1,pending_visual_review,
68,68_性無_1921-06,사람性의 無窮을 論하노라(續),CNTS-00048079229,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079229,page_005.jpg,ok,fa274c2ba74dda9a9a17d52b3280cc8302dfa5c65c8c29a749c1149ddd6d9399,fa274c2ba74dda9a9a17d52b3280cc8302dfa5c65c8c29a749c1149ddd6d9399,234061,234061,1500x2458,1500x2458,unit_5_p5,1,pending_visual_review,
69,69_新文_1921-07,新文化는 무엇에 依하야 建設되랴,CNTS-00048038033,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048038033,page_001.jpg,ok,4f8f841d4da4b53d55314fbb3b352466742e09e46692fe08532f3c3ff0bb0252,4f8f841d4da4b53d55314fbb3b352466742e09e46692fe08532f3c3ff0bb0252,199109,199109,1500x2525,1500x2525,unit_1_p1,1,pending_visual_review,
69,69_新文_1921-07,新文化는 무엇에 依하야 建設되랴,CNTS-00048038033,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048038033,page_002.jpg,ok,58e9e240a5b0e13a1bda48878916a0769c706c2ff0a8427a5112fd91eb4d8810,58e9e240a5b0e13a1bda48878916a0769c706c2ff0a8427a5112fd91eb4d8810,223702,223702,1500x2452,1500x2452,unit_2_p2,1,pending_visual_review,
69,69_新文_1921-07,新文化는 무엇에 依하야 建設되랴,CNTS-00048038033,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048038033,page_003.jpg,ok,b93a6ee104847712dc9a4930a79526c41c320c2a04868893f12fb9e557370ebb,b93a6ee104847712dc9a4930a79526c41c320c2a04868893f12fb9e557370ebb,225363,225363,1500x2501,1500x2501,unit_3_p3,1,pending_visual_review,
69,69_新文_1921-07,新文化는 무엇에 依하야 建設되랴,CNTS-00048038033,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048038033,page_004.jpg,ok,8ca4295d012d62b3f1aa90266ddcbd9c1663d7d622cad7f8777717d0eb6fe239,8ca4295d012d62b3f1aa90266ddcbd9c1663d7d622cad7f8777717d0eb6fe239,228097,228097,1500x2425,1500x2425,unit_4_p4,1,pending_visual_review,
69,69_新文_1921-07,新文化는 무엇에 依하야 建設되랴,CNTS-00048038033,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048038033,page_005.jpg,ok,e1fb81f5922d600fdc11940e60b8b9d8dd96396ae9feb46b1c0ff787211e0d44,e1fb81f5922d600fdc11940e60b8b9d8dd96396ae9feb46b1c0ff787211e0d44,221990,221990,1500x2445,1500x2445,unit_5_p5,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_001.jpg,ok,67a9d7820e70509dcdfd299dfc14198d48215f3e2157d2fda7c3dc714cf71c4e,67a9d7820e70509dcdfd299dfc14198d48215f3e2157d2fda7c3dc714cf71c4e,313494,313494,1500x2427,1500x2427,unit_1_p1,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_002.jpg,ok,2bfcee55a68eb12599689a54fd6713b9b6dd5cf80f3dbec754e9ccb044e1b16d,2bfcee55a68eb12599689a54fd6713b9b6dd5cf80f3dbec754e9ccb044e1b16d,227929,227929,1500x2425,1500x2425,unit_2_p2,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_003.jpg,ok,29897219f60381541632c7c207e2e87f31bc5d5e48fe0a6a67e742ede8e5e8be,29897219f60381541632c7c207e2e87f31bc5d5e48fe0a6a67e742ede8e5e8be,212848,212848,1500x2389,1500x2389,unit_3_p3,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_004.jpg,ok,54ec3d7ee90a965884dc308fd6af31a7973117c59c94eb8a9027ec7e58c23229,54ec3d7ee90a965884dc308fd6af31a7973117c59c94eb8a9027ec7e58c23229,211150,211150,1500x2408,1500x2408,unit_4_p4,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_005.jpg,ok,3524ff9b06b5c58959d02becd299f1deb4e4012cb86fdf73e2e0181a93b6e3f7,3524ff9b06b5c58959d02becd299f1deb4e4012cb86fdf73e2e0181a93b6e3f7,230970,230970,1500x2397,1500x2397,unit_5_p5,1,pending_visual_review,
70,70_中國_1921-12,中國 北京의 傳敎室 問題를 둣고 吾敎의 對外 發展을 賀함,CNTS-00048079251,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048079251,page_006.jpg,ok,236b7a6594ffbfda6df043d4df28c9974f07af86afc69dd62c3e17fea7e1ee9b,236b7a6594ffbfda6df043d4df28c9974f07af86afc69dd62c3e17fea7e1ee9b,196744,196744,1500x2382,1500x2382,unit_6_p6,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_001.jpg,ok,d2395ab4f5671a32936bb49344ce61ade39db1a3f4a00748de9c0511a039b652,d2395ab4f5671a32936bb49344ce61ade39db1a3f4a00748de9c0511a039b652,218717,218717,1500x2433,1500x2433,unit_1_p1,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_002.jpg,ok,7adcc0e1648b215c5daebe37e3823ef9d5781c416084a3e465d43756261e828c,7adcc0e1648b215c5daebe37e3823ef9d5781c416084a3e465d43756261e828c,252445,252445,1500x2385,1500x2385,unit_2_p2,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_003.jpg,ok,4db6bc040f98cfa0f239cc8333536359638d890839e9ea934037774ec040c0aa,4db6bc040f98cfa0f239cc8333536359638d890839e9ea934037774ec040c0aa,244022,244022,1500x2404,1500x2404,unit_3_p3,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_004.jpg,ok,5dd27feae12594ea8a20c5c3d50c60b3c5bf1a948543d923ced7c2610b4f8e35,5dd27feae12594ea8a20c5c3d50c60b3c5bf1a948543d923ced7c2610b4f8e35,252327,252327,1500x2403,1500x2403,unit_4_p4,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_005.jpg,ok,15cee99ce13aca4382ab755fb5c9d3d16b4b309a142581aa0bcebf83706ffda9,15cee99ce13aca4382ab755fb5c9d3d16b4b309a142581aa0bcebf83706ffda9,245016,245016,1500x2451,1500x2451,unit_5_p5,1,pending_visual_review,
71,71_新紀_1922-01,新紀元을 劃한 우리敎의 新面目,CNTS-00048051863,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051863,page_006.jpg,ok,28fe45c3caea5a0493f1c9d4b681ae8accfc331eafd96da21288c2c0044a0ff0,28fe45c3caea5a0493f1c9d4b681ae8accfc331eafd96da21288c2c0044a0ff0,212670,212670,1500x2403,1500x2403,unit_6_p6,1,pending_visual_review,
72,72_進化_1922-02,進化의 側面으로 본 人乃天,CNTS-00133846655,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00133846655,page_001.jpg,ok,cad230d5483d16550e4c0a4789f861912667ab18539f0869a23f3fe661a69b2d,cad230d5483d16550e4c0a4789f861912667ab18539f0869a23f3fe661a69b2d,304826,304826,1500x2489,1500x2489,unit_1_p1,1,pending_visual_review,
72,72_進化_1922-02,進化의 側面으로 본 人乃天,CNTS-00133846655,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00133846655,page_002.jpg,ok,956327744bdc2cb4ba00de241d14986adddcaf3fc79778fd9df6d79f030e04f8,956327744bdc2cb4ba00de241d14986adddcaf3fc79778fd9df6d79f030e04f8,327518,327518,1500x2489,1500x2489,unit_2_p2,1,pending_visual_review,
72,72_進化_1922-02,進化의 側面으로 본 人乃天,CNTS-00133846655,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00133846655,page_003.jpg,ok,4e620d5e323a2ff56a67b50e5a39dc86f324641896529501bd5523706cbc6bde,4e620d5e323a2ff56a67b50e5a39dc86f324641896529501bd5523706cbc6bde,356063,356063,1500x2489,1500x2489,unit_3_p3,1,pending_visual_review,
72,72_進化_1922-02,進化의 側面으로 본 人乃天,CNTS-00133846655,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00133846655,page_004.jpg,ok,e4bf7cd5a3cfdadbb37c73a60ca90fb1b331f6f5f7abfcc4cee6f963f8aea26f,e4bf7cd5a3cfdadbb37c73a60ca90fb1b331f6f5f7abfcc4cee6f963f8aea26f,335071,335071,1500x2489,1500x2489,unit_4_p4,1,pending_visual_review,
72,72_進化_1922-02,進化의 側面으로 본 人乃天,CNTS-00133846655,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00133846655,page_005.jpg,ok,12b2dab3909c2ff91e174dbacf3db0fee8941dfd65fe6cdfb6ca9f7c9f05b4f7,12b2dab3909c2ff91e174dbacf3db0fee8941dfd65fe6cdfb6ca9f7c9f05b4f7,323852,323852,1500x2489,1500x2489,unit_5_p5,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_001.jpg,ok,0ae14e427196cf7f6d9e1b6d8df67a96dd7c61795684b02b67922903bd0f754c,0ae14e427196cf7f6d9e1b6d8df67a96dd7c61795684b02b67922903bd0f754c,249410,249410,1500x2482,1500x2482,unit_1_p1,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_002.jpg,ok,1ae0a11fe814ee14a16e68d000a50580c44ada3dbac21b5616ed822d9c6b5cac,1ae0a11fe814ee14a16e68d000a50580c44ada3dbac21b5616ed822d9c6b5cac,261831,261831,1500x2468,1500x2468,unit_2_p2,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_003.jpg,ok,916690c07844e0e4986cd4441d03321a4a1ae641e20a663f88d069d9444474aa,916690c07844e0e4986cd4441d03321a4a1ae641e20a663f88d069d9444474aa,271809,271809,1500x2458,1500x2458,unit_3_p3,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_004.jpg,ok,e48ea6d570aeba08dfbf61b422373b13d124d1b6b157f9ead8c89f65d014be4f,e48ea6d570aeba08dfbf61b422373b13d124d1b6b157f9ead8c89f65d014be4f,273186,273186,1500x2473,1500x2473,unit_4_p4,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_005.jpg,ok,a377b2eb179639fb5246d4bf49e9d5b1301fbe08acc4d7d2518ce979be4acbb6,a377b2eb179639fb5246d4bf49e9d5b1301fbe08acc4d7d2518ce979be4acbb6,272043,272043,1500x2443,1500x2443,unit_5_p5,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_006.jpg,ok,040552ab17d53b8d94aa85999a6a7a5c5b6194f4c39a9b34bc401e6797a62aa7,040552ab17d53b8d94aa85999a6a7a5c5b6194f4c39a9b34bc401e6797a62aa7,269193,269193,1500x2453,1500x2453,unit_6_p6,1,pending_visual_review,
